stop_id,stop_name,stop_lat,stop_lon
BEST_37372,Post & Telegraphs (Mulund-W),19.171257,72.943512
BEST_37444,Saidham (Mulund-W),19.167481,72.944681
BEST_37443,Saidham (Mulund-W),19.167915,72.944872
BEST_37470,St.Pius School (Mulund-W),19.166496,72.945033
BEST_37471,St.Pius School (Mulund-W),19.166523,72.944967
BEST_37380,Sarvodaya; Parshwanath Nagar (Mulund-W),19.164084,72.947277
BEST_37379,Sarvodaya; Parshwanath Nagar (Mulund-W),19.16394,72.947135
BEST_37165,Hira Nagar (Mulund-W),19.161654,72.945614
BEST_37164,Hira Nagar (Mulund-W),19.161853,72.945728
BEST_37285,Merind Company,19.161654,72.94395
BEST_37284,Merind Company,19.161799,72.944102
BEST_37221,Fortis Hospital,19.162313,72.942334
BEST_37220,Fortis Hospital,19.162675,72.941953
BEST_37187,Dr.K.B.Hedgewar Chowk Bhandup Sonapur,19.163632,72.938769
BEST_13068,Dr.K.B.Hedgewar Chowk Bhandup Sonapur,19.161423,72.93771849999999
BEST_13070,Dr.K.B.Hedgewar Chowk Bhandup Sonapur,19.161644,72.937552
BEST_37186,Dr.K.B.Hedgewar Chowk Bhandup Sonapur,19.16384,72.938303
BEST_13010,Asian Paints,19.159241,72.937576
BEST_13233,Shangrila Company,19.154218,72.937553
BEST_13234,Shangrila Company,19.155646,72.93741
BEST_13035,Bhandup Station (W) Road,19.1459835,72.935843
BEST_13037,Bhandup Station (W) Road,19.146142,72.935795
BEST_13036,Bhandup Station (W) Road,19.146711,72.936489
BEST_13038,Bhandup Station (W) Road,19.145997,72.935767
BEST_13074,Ishwar Nagar; Bhandup (W),19.143928,72.934132
BEST_13075,Ishwar Nagar; Bhandup (W),19.144443,72.934474
BEST_13154,Janata Market (Bhandup-W),19.1426,72.933134
BEST_13156,Janata Market (Bhandup-W),19.142501,72.932849
BEST_13178,Mangatram Petrolpump,19.139308333333332,72.93102166666667
BEST_13180,Mangatram Petrolpump,19.140097,72.931291
BEST_13081,Mangatram Petrolpump,19.1390715,72.9308015
BEST_13044,Birla Company,19.136772,72.929761
BEST_13045,Birla Company,19.136583,72.929514
BEST_13052,Ciba Company,19.134767,72.928725
BEST_13053,Ciba Company,19.134821,72.928668
BEST_13064,Dockyard Colony (Kanjurmarg-W),19.130827500000002,72.92662999999999
BEST_13065,Dockyard Colony (Kanjurmarg-W),19.131225,72.926749
BEST_13133,Huma Cinema (Kanjurmarg-W),19.129223500000002,72.9257845
BEST_13135,Huma Cinema (Kanjurmarg-W),19.129544,72.925808
BEST_13126,Hindustan Company (Vikhroli-W),19.121504,72.925572
BEST_13127,Hindustan Company (Vikhroli-W),19.121883,72.925363
BEST_13206,B.M.C.Office-Vikhroli,19.117032,72.926153
BEST_13207,B.M.C.Office-Vikhroli,19.118053,72.925953
BEST_13054,Cipla Company; Military Canteen,19.113491,72.926201
BEST_13055,Cipla Company; Military Canteen,19.113717,72.926068
BEST_13271,Vikhroli Station Road (W),19.110193,72.925318
BEST_13274,Vikhroli Station Road (W),19.1116165,72.9257735
BEST_13006,Asha Usha Company,19.107808,72.923902
BEST_13007,Asha Usha Company,19.108513,72.924149
BEST_13113,Godrej Company (Vikhroli-W),19.104357,72.921423
BEST_13114,Godrej Company (Vikhroli-W),19.10489,72.921708
BEST_13261,Vikhroli Depot,19.10188314285714,72.91932842857143
BEST_13170,Meenatai Thackeray Maidan (Anacin Company),19.098637,72.9171
BEST_13171,Meenatai Thackeray Maidan (Anacin Company),19.099531499999998,72.9177035
BEST_13061,Dargah (Vikhroli-W),19.096622,72.915419
BEST_13062,Dargah (Vikhroli-W),19.097399,72.91596
BEST_13246,Shreyas Cinema,19.092872,72.912284
BEST_13248,Shreyas Cinema,19.093563,72.91266350000001
BEST_14141,Nityanand Nagar,19.091815,72.912664
BEST_14140,Nityanand Nagar,19.091734,72.91255
BEST_14123,Laxmi Nagar (Ghatkopar-E),19.089675,72.916266
BEST_14122,Laxmi Nagar (Ghatkopar-E),19.089801,72.915715
BEST_14063,Ghatkopar Bus Station,19.087937666666665,72.91844900000001
BEST_14060,Ghatkopar Bus Station,19.088097666666666,72.91816733333333
BEST_14066,Ghatkopar Depot,19.0859535,72.91984500000001
BEST_14067,Ghatkopar Depot,19.085764,72.91977349999999
BEST_14160,Ramabai Nagar (Ghatkopar-E),19.077723,72.915595
BEST_14161,Ramabai Nagar (Ghatkopar-E),19.078482,72.916022
BEST_14136,Nalanda Society (Ghatkopar-E),19.074777,72.91284999999999
BEST_14156,R.T.O.(Ghatkopar-E),19.0732905,72.91115400000001
BEST_14157,R.T.O.(Ghatkopar-E),19.073204,72.91051300000001
BEST_14239,Jijamata Bhosle Marg Junction (Chembur),19.069779,72.906
BEST_14238,Jijamata Bhosle Marg Junction (Chembur),19.070303,72.906285
BEST_36061,Jijamata Bhosle Marg Junction (Chembur),19.070204,72.908461
BEST_36060,Jijamata Bhosle Marg Junction (Chembur),19.069699,72.908566
BEST_14034,Chheda Nagar,19.068911,72.904709
BEST_14035,Chheda Nagar,19.069363,72.904879
BEST_14008,Amar Mahal,19.066576,72.900104
BEST_14006,Amar Mahal,19.066263,72.90031
BEST_14009,Amar Mahal,19.066696,72.899702
BEST_26127,Postal Colony (Chembur),19.061346,72.893671
BEST_26128,Postal Colony (Chembur),19.061436,72.893481
BEST_19365,K.F.C. Market (Bandra-W),19.065688,72.834267
BEST_19364,K.F.C. Market (Bandra-W),19.065986,72.834219
BEST_19158,Khar Telephone Exchange,19.068705,72.833495
BEST_19154,Khar Telephone Exchange,19.069473,72.833761
BEST_19152,Khar Telephone Exchange,19.07025,72.834159
BEST_26148,S.G.Barve Marg Naka (Kurla-E),19.057468,72.888
BEST_26147,S.G.Barve Marg Naka (Kurla-E),19.057234,72.888295
BEST_13023,Bhandup Police Station,19.150813,72.937629
BEST_13021,Bhandup Police Station,19.150713,72.937734
BEST_13027,Bhandup Police Station,19.1511785,72.9373965
BEST_13025,Bhandup Police Station,19.152005,72.936118
BEST_37469,St.Mary School (Mulund-W),19.165015,72.947049
BEST_37468,St.Mary School (Mulund-W),19.165033,72.947087
BEST_37102,Dnyan Sarita (Mulund-W),19.17872,72.950604
BEST_37203,Keva Fragrances; Kelkar Company,19.184456,72.948312
BEST_37202,Keva Fragrances; Kelkar Company,19.184989,72.947846
BEST_33174,P.W.D.Office (Powai),19.130901,72.897179
BEST_33173,P.W.D.Office (Powai),19.129961,72.89659
BEST_02234,Spring Mill,19.010073,72.848119
BEST_02235,Spring Mill,19.011221,72.848613
BEST_02166,Naigaon Police Colony,19.007489,72.847171
BEST_02167,Naigaon Police Colony,19.008203,72.847285
BEST_02337,Bhoiwada / Mane Master Chowk,19.006133,72.846498
BEST_05082,Santacruz Station (W) Road; Kashibai Hospital,19.084137,72.837351
BEST_05083,Santacruz Station (W) Road; Kashibai Hospital,19.08505,72.838034
BEST_27215,Yari Road,19.139216,72.809583
BEST_27217,Yari Road,19.139451,72.809535
BEST_27166,Riddhi Siddhi,19.137328,72.810507
BEST_27167,Riddhi Siddhi,19.137428,72.810449
BEST_27231,Seven Bungalows,19.130615,72.820502
BEST_27159,Pratap Society (Andheri-W),19.130029,72.822784
BEST_27229,Pratap Society (Andheri-W),19.129921,72.822832
BEST_27088,Four Bungalows,19.128776,72.825579
BEST_27087,Four Bungalows,19.129453,72.824876
BEST_27086,Four Bungalows,19.129631500000002,72.8254955
BEST_27083,Four Bungalows,19.131116,72.825483
BEST_27096,Versova View,19.125044,72.82467
BEST_05036,Gagandeep,19.113588,72.836873
BEST_05037,Gagandeep,19.113787,72.836635
BEST_05047,Erla Masjid,19.111719,72.83734
BEST_05048,Erla Masjid,19.110942,72.837217
BEST_27097,Versova View (Andheri-W),19.124221,72.824119
BEST_27089,Four Bungalows Market,19.127926,72.825409
BEST_27175,Seven Bungalows Bus Station,19.130479,72.82036
BEST_27180,Seven Bungalows Bus Station,19.131283,72.819836
BEST_27179,Seven Bungalows Bus Station,19.131373,72.819922
BEST_19187,Mahim Bus Station,19.043495,72.8404635
BEST_19184,Mahim Bus Station,19.043847,72.840402
BEST_19188,Mahim Bus Station,19.043495,72.840487
BEST_19216,Mahim Bus Station,19.043134,72.841808
BEST_19217,Mahim Bus Station,19.043098,72.841647
BEST_05046,Erla,19.106643,72.839919
BEST_05044,Erla,19.107213,72.840299
BEST_05045,Erla,19.109263,72.840687
BEST_05009,Andheri Fire Brigade,19.11192,72.841351
BEST_05008,Andheri Fire Brigade,19.112498,72.841759
BEST_05151,Shoppers Stop (Andheri-W),19.115001499999998,72.8428025
BEST_05149,Shoppers Stop (Andheri-W),19.115309,72.843277
BEST_05147,Shoppers Stop (Andheri-W),19.116347,72.842174
BEST_05148,Shoppers Stop (Andheri-W),19.116275,72.842612
BEST_27037,Andheri Station (W),19.119291466666667,72.84579546666667
BEST_27024,Andheri Station (W),19.119164666666666,72.84531533333332
BEST_27026,Andheri Station (W),19.1184,72.845043
BEST_27046,Andheri Market,19.123695,72.846541
BEST_27044,Andheri Market,19.1234825,72.8466315
BEST_27042,Andheri Market,19.1231285,72.844018
BEST_27015,Amboli Naka,19.126947,72.847043
BEST_27013,Amboli Naka,19.1286055,72.84736
BEST_27010,Amboli Naka,19.128231,72.84142449999999
BEST_27011,Amboli Naka,19.127769,72.845711
BEST_27012,Amboli Naka,19.127516,72.846501
BEST_17089,Jogeshwari (W) Bus Station,19.1340665,72.84758450000001
BEST_17087,Jogeshwari (W) Bus Station,19.133913,72.84777
BEST_17203,Jogeshwari (W) Bus Station,19.134527,72.848112
BEST_17086,Jogeshwari (W) Bus Station,19.133913,72.848188
BEST_17002,Ajit Glass Factory,19.146323,72.842932
BEST_17001,Ajit Glass Factory,19.146476,72.843084
BEST_17128,Oshiwara Bridge,19.148599,72.843073
BEST_17127,Oshiwara Bridge,19.148329,72.843235
BEST_17134,Ram Mandir (Goregaon-W),19.152264000000002,72.84455349999999
BEST_17133,Ram Mandir (Goregaon-W),19.152078,72.844592
BEST_17141,Sahara (Goregaon-W),19.153931,72.845199
BEST_17140,Sahara (Goregaon-W),19.154048,72.845332
BEST_17068,Goregaon Police Station,19.15703,72.8459
BEST_17067,Goregaon Police Station,19.15853,72.846014
BEST_17081,Jawahar Nagar (Goregaon-W),19.1602055,72.84589349999999
BEST_17079,Jawahar Nagar (Goregaon-W),19.162189,72.846097
BEST_17078,Jawahar Nagar (Goregaon-W),19.15928,72.846526
BEST_17077,Jawahar Nagar (Goregaon-W),19.159343,72.84645
BEST_17047,Filmistan (Goregaon-W),19.163278333333334,72.84584233333334
BEST_17132,Patkar College (Goregaon-W),19.167943,72.845503
BEST_17131,Patkar College (Goregaon-W),19.168657,72.845588
BEST_17105,Madina Manzil (Malad-W),19.171999,72.845215
BEST_17104,Madina Manzil (Malad-W),19.172966,72.845243
BEST_38106,Madina Manzil (Malad-W),19.173798,72.847334
BEST_38105,Madina Manzil (Malad-W),19.173879,72.847277
BEST_38036,Madina Manzil (Malad-W),19.173689,72.845899
BEST_38037,Madina Manzil (Malad-W),19.173644,72.846735
BEST_17041,Rajasthani Sammelan Campus; Chinchvali,19.176733,72.845735
BEST_17040,Rajasthani Sammelan Campus; Chinchvali,19.176968,72.845953
BEST_38084,Malad Station (W),19.188089,72.846459
BEST_38085,Malad Station (W),19.1881345,72.846621
BEST_38001,Malad Station (W),19.184531,72.848335
BEST_38096,Malad Station (W),19.187741888888887,72.84781666666667
BEST_38099,Malad Station (W),19.188844500000002,72.847923
BEST_28146,N.L.Vidyalaya (Malad-W),19.192968,72.847007
BEST_28145,N.L.Vidyalaya (Malad-W),19.192842,72.847093
BEST_08014,Balbharati (Kandivali-W),19.200386,72.848761
BEST_08013,Balbharati (Kandivali-W),19.199934,72.848724
BEST_08086,Jain Mandir (Kandivali-W),19.201949,72.849103
BEST_08085,Jain Mandir (Kandivali-W),19.202094,72.849236
BEST_08116,Kandivali Station Road (W),19.205888,72.849984
BEST_08115,Kandivali Station Road (W),19.205807,72.850099
BEST_08186,Dr.Ambedkar Hospital; Parekh Nagar,19.208436,72.850534
BEST_08185,Dr.Ambedkar Hospital; Parekh Nagar,19.208238,72.85062
BEST_08194,Poisar Depot,19.214498,72.850863
BEST_08191,Poisar Depot,19.214426000000003,72.85104899999999
BEST_08189,Poisar Depot,19.213685,72.850664
BEST_08190,Poisar Depot,19.213649,72.850987
BEST_08193,Poisar Depot,19.214047,72.851035
BEST_08241,Shastri Nagar (Borivali -W),19.218067,72.851593
BEST_08240,Shastri Nagar (Borivali -W),19.217914,72.851669
BEST_08126,Kora Kendra,19.2200865,72.8525095
BEST_08274,Kora Kendra,19.221935,72.853388
BEST_08127,Kora Kendra,19.221682,72.853065
BEST_34023,Borivali Jail (W),19.224447,72.854271
BEST_34022,Borivali Jail (W),19.224203,72.854233
BEST_34065,Dharamshi Hall,19.226118,72.854935
BEST_34064,Dharamshi Hall,19.226055,72.855002
BEST_34043,Borivali (W)Station (Jaya Talkies),19.227899,72.855619
BEST_34044,Borivali (W)Station (Jaya Talkies),19.2278305,72.855705
BEST_34118,Maharashtra Nagar (Borivali -W),19.228592,72.851367
BEST_34117,Maharashtra Nagar (Borivali -W),19.228691,72.851434
BEST_34008,Babhai Naka,19.228545,72.848486
BEST_34007,Babhai Naka,19.228608,72.848486
BEST_34191,Vazira Naka,19.228976,72.844558
BEST_34190,Vazira Naka,19.229102,72.844481
BEST_34192,Vazira Naka,19.229961,72.84431
BEST_34193,Vazira Naka,19.230376,72.844033
BEST_34109,M.H.B.Colony (Borivali -W),19.230525999999998,72.838436
BEST_34108,M.H.B.Colony (Borivali -W),19.230634,72.837927
BEST_34086,Gorai Depot,19.232101,72.830403
BEST_34288,Gorai Depot,19.232093,72.831174
BEST_34089,Gorai Depot,19.232219,72.830299
BEST_34087,Gorai Depot,19.232102,72.831516
BEST_34080,Gomant Nagar (Dahisar-W),19.24343,72.858805
BEST_34079,Gomant Nagar (Dahisar-W),19.24343,72.858881
BEST_34059,Dahisar Phatak (W),19.247278,72.859012
BEST_34058,Dahisar Phatak (W),19.247513,72.859136
BEST_34061,Dahisar Station (W),19.249871,72.858953
BEST_34060,Dahisar Station (W),19.250151,72.859029
BEST_34129,Municipal Hospital (Borivali -W),19.252662,72.858514
BEST_34128,Municipal Hospital (Borivali -W),19.252608,72.858647
BEST_34051,Dahisar Bridge,19.254956,72.856563
BEST_34055,Dahisar Bridge,19.254838,72.856867
BEST_34052,Dahisar Bridge,19.255046,72.857057
BEST_34100,Kandar Pada (Dahisar Bridge),19.254693,72.85448
BEST_34101,Kandar Pada (Dahisar Bridge),19.254702,72.854518
BEST_34130,Nava Gaon (Dahisar-W),19.25125,72.853778
BEST_34131,Nava Gaon (Dahisar-W),19.251485,72.85373
BEST_34121,Mary Immaculate School,19.247817,72.853847
BEST_34122,Mary Immaculate School,19.247944,72.853504
BEST_34172,Shivaji Nagar (Borivali -W),19.245442,72.854191
BEST_34173,Shivaji Nagar (Borivali -W),19.245848,72.854048
BEST_34184,Technical School (Borivali -W),19.242948,72.853964
BEST_34185,Technical School (Borivali -W),19.24293,72.853907
BEST_34012,Bhagwati Hospital,19.2402245,72.854646
BEST_34013,Bhagwati Hospital,19.240627,72.854498
BEST_34011,Bhagwati Hospital,19.240771,72.854574
BEST_34145,Ram Mandir (Borivali -W),19.237194,72.855005
BEST_34146,Ram Mandir (Borivali -W),19.238233,72.854738
BEST_08198,Ram Mandir (Borivali -W),19.219059,72.847969
BEST_08199,Ram Mandir (Borivali -W),19.218987,72.847979
BEST_34134,Pai Nagar (Borivali -W),19.234475,72.85512
BEST_34135,Pai Nagar (Borivali -W),19.234466,72.855054
BEST_34020,Borivali (W) Bus Station,19.2319825,72.856948
BEST_34025,Borivali (W) Station,19.2299065,72.85653075
BEST_34041,Borivali (W) Station,19.228693,72.855024
BEST_34036,Borivali (W) Station,19.2295864,72.85625519999999
BEST_34035,Borivali (W) Station,19.230834,72.855484
BEST_34042,Borivali (W) Station,19.228621,72.854829
BEST_34032,Borivali (W) Station,19.2307625,72.855974
BEST_34030,Borivali (W) Station,19.230853,72.855941
BEST_08119,Kandivali Telephone Exchange,19.211283,72.851797
BEST_08120,Kandivali Telephone Exchange,19.211364,72.851588
BEST_08147,Dena Bank (Kandivali-W),19.204244,72.848759
BEST_08047,Dena Bank (Kandivali-W),19.204266500000003,72.84883450000001
BEST_08093,Kaala Hanuman Mandir,19.20483,72.846914
BEST_08090,Mahatma Gandhi Swimming Pool (Kandivali-W),19.205415,72.844279
BEST_08089,Mahatma Gandhi Swimming Pool (Kandivali-W),19.205416,72.844888
BEST_08121,Kandivali Village,19.205377,72.841788
BEST_08122,Kandivali Village,19.205694,72.842177
BEST_08261,Vaishali Bhavan (Kandivali-W),19.205068,72.838964
BEST_08260,Vaishali Bhavan (Kandivali-W),19.204915,72.83942
BEST_08038,Dahanukar Wadi,19.207236,72.837336
BEST_08039,Dahanukar Wadi,19.207173,72.83765
BEST_08040,Dahanukar Wadi,19.207732,72.837241
BEST_08130,Laljipada Police Chowky,19.203846,72.834334
BEST_08128,Laljipada Police Chowky,19.203764,72.834144
BEST_28090,Laljipada,19.2025,72.834106
BEST_28091,Laljipada,19.200964,72.833917
BEST_17015,Bangur Nagar Police Chowky,19.166274,72.835151
BEST_17016,Bangur Nagar Police Chowky,19.165985,72.834895
BEST_17111,Mitha Nagar (Goregaon-W),19.163222,72.837416
BEST_17110,Mitha Nagar (Goregaon-W),19.163222,72.837036
BEST_17030,C.C.I.Colony (Goregaon-W),19.163106,72.839432
BEST_17029,C.C.I.Colony (Goregaon-W),19.16307,72.840088
BEST_17161,Lokmanya Tilak Nagar (Goregaon-W),19.163234,72.841704
BEST_17160,Lokmanya Tilak Nagar (Goregaon-W),19.16318,72.841799
BEST_17076,Jain Mandir (Goregaon-W),19.161973,72.848578
BEST_17074,Jain Mandir (Goregaon-W),19.160125999999998,72.84859800000001
BEST_17052,Goregaon (W) Bus Station,19.16358625,72.848957
BEST_08150,Milap Talkies,19.1961665,72.8474855
BEST_08151,Milap Talkies,19.197214,72.84767
BEST_38089,New Era Talkies,19.182443,72.846824
BEST_38087,New Era Talkies,19.18257,72.846957
BEST_38088,New Era Talkies,19.183798,72.846899
BEST_38102,New Era Talkies,19.18425,72.846547
BEST_38092,Sarvodaya Balika Vidyalaya (Malad-W),19.176643,72.84582
BEST_38093,Sarvodaya Balika Vidyalaya (Malad-W),19.177293,72.845972
BEST_17024,Best Nagar; Oshiwara Staff Quarters,19.153818,72.838935
BEST_17023,Best Nagar; Oshiwara Staff Quarters,19.153855,72.838944
BEST_17028,Bhagatsingh Nagar; Sejal Park,19.155109,72.836918
BEST_17027,Bhagatsingh Nagar; Sejal Park,19.15538,72.836585
BEST_17092,Jogeshwari Tabela,19.137923,72.845933
BEST_17093,Jogeshwari Tabela,19.13832,72.845295
BEST_17045,Farookh Vidyalaya,19.131248,72.847648
BEST_17046,Farookh Vidyalaya,19.131618,72.847486
BEST_05093,Mano-Bina Apartments,19.11622,72.840996
BEST_05094,Mano-Bina Apartments,19.116283,72.840825
BEST_05188,Mano-Bina Apartments,19.116337,72.839637
BEST_05197,New India Quarters (Andheri-W),19.11601,72.837936
BEST_05104,New India Quarters (Andheri-W),19.116137,72.838088
BEST_05103,New India Quarters (Andheri-W),19.11406,72.839477
BEST_05196,New India Quarters (Andheri-W),19.113102,72.838746
BEST_34155,Sai Amrut Society (Dahisar-W),19.240674,72.858541
BEST_34156,Sai Amrut Society (Dahisar-W),19.240304,72.858408
BEST_34144,Rajhans Society (Borivali -W),19.236717,72.857849
BEST_34143,Rajhans Society (Borivali -W),19.236916,72.857763
BEST_38091,Rani Sati Nagar (Malad-W),19.179715,72.846997
BEST_38090,Rani Sati Nagar (Malad-W),19.180718,72.846854
BEST_38011,Chinchvali Phatak; Sarvodaya Balika Vidyalaya,19.178413,72.84561
BEST_38010,Chinchvali Phatak; Sarvodaya Balika Vidyalaya,19.178729,72.84522
BEST_38008,Municipal School; Chinchvali Bunder,19.178963,72.843138
BEST_38009,Municipal School; Chinchvali Bunder,19.179251,72.842035
BEST_38006,Madhur Colony (Malad-W),19.179249,72.839249
BEST_38007,Madhur Colony (Malad-W),19.179285,72.838716
BEST_17021,Best Nagar (Goregaon-W),19.153278,72.841958
BEST_17022,Best Nagar (Goregaon-W),19.153269,72.841207
BEST_38094,Sundar Nagar (Malad-W),19.175215,72.845232
BEST_34045,Borivali Telephone Exchange,19.231865,72.8561825
BEST_17136,Ram Baug (Goregaon-W),19.163244,72.843415
BEST_17137,Ram Baug (Goregaon-W),19.163362,72.843995
BEST_34024,Borivali Phatak (W),19.23425,72.857184
BEST_08169,Prabodhankar Thackeray Nagar Bus Station (Charkop),19.219959,72.828787
BEST_08170,Prabodhankar Thackeray Nagar Bus Station (Charkop),19.21985,72.828711
BEST_34133,Prabodhankar Thackeray Nagar Bus Station (Charkop),19.220185,72.829119
BEST_34236,Prabodhankar Thackeray Nagar Bus Station (Charkop),19.220654,72.829204
BEST_08177,Prabodhankar Thackeray Nagar Bus Station (Charkop),19.215451,72.829237
BEST_08282,Saibaba Mandir (Kandivali-W),19.2180655,72.82870700000001
BEST_08224,Saibaba Mandir (Kandivali-W),19.217718,72.828627
BEST_08225,Saibaba Mandir (Kandivali-W),19.21717,72.847362
BEST_08226,Saibaba Mandir (Kandivali-W),19.21717,72.847362
BEST_08023,Prabodhankar Thackeray Nagar Market (Charkop),19.215789,72.8286375
BEST_08024,Prabodhankar Thackeray Nagar Market (Charkop),19.216150499999998,72.82848999999999
BEST_08178,Prabodhankar Thackeray Nagar Market (Charkop),19.21527,72.829199
BEST_08132,Bank Of Maharashtra (Kandivali-W),19.212596,72.82845
BEST_08133,Bank Of Maharashtra (Kandivali-W),19.21293,72.828393
BEST_08215,Sahyadri Nagar (Charkop),19.210341999999997,72.829094
BEST_08216,Sahyadri Nagar (Charkop),19.21031,72.828737
BEST_08214,Sahyadri Nagar (Charkop),19.210825,72.828318
BEST_08075,Hindustan Naka; C.Charansingh Chowk,19.207690999999997,72.8297185
BEST_08076,Hindustan Naka; C.Charansingh Chowk,19.208088,72.829414
BEST_08078,Hindustan Naka; C.Charansingh Chowk,19.207013,72.829082
BEST_08134,Maharashtra Nagar (Kandivali-W); Yadav Nagar,19.207098,72.833903
BEST_08135,Maharashtra Nagar (Kandivali-W); Yadav Nagar,19.206971,72.83338
BEST_34105,Lic Office (Borivali -W),19.242595,72.852034
BEST_34104,Lic Office (Borivali -W),19.242324,72.852329
BEST_34125,Mount Poinsur Church,19.244239,72.851747
BEST_34123,Mount Poinsur Church,19.244673,72.852241
BEST_34124,Mount Poinsur Church,19.244474,72.851975
BEST_34093,I.C.Colony (Borivali -W),19.247561,72.847978
BEST_34092,I.C.Colony (Borivali -W),19.247461,72.846961
BEST_08106,Kandivali Station (W),19.205194,72.85126399999999
BEST_08113,Kandivali Station (W),19.205392,72.8504365
BEST_08110,Kandivali Station (W),19.20612,72.85134450000001
BEST_08107,Kandivali Station (W),19.203947,72.850718
BEST_08104,Kandivali Station (W),19.204687,72.850812
BEST_34132,Prabhodhankar Thackeray Nagar Bus Station (Charkop),19.221124,72.828748
BEST_29423,St.Mary School (Dahisar-E),19.25684,72.866958
BEST_29424,St.Mary School (Dahisar-E),19.25694,72.867006
BEST_29022,Ashirwad Hospital,19.257047,72.864913
BEST_29023,Ashirwad Hospital,19.257065,72.864913
BEST_29016,Anand Nagar Market,19.255746,72.864733
BEST_29017,Anand Nagar Market,19.255737,72.864562
BEST_29456,Vidya Mandir (Dahisar-E),19.254851,72.862546
BEST_29457,Vidya Mandir (Dahisar-E),19.254914,72.862612
BEST_29377,Save Nagar; Gaondevi Mandir (Dahisar-E),19.255157,72.860834
BEST_29378,Save Nagar; Gaondevi Mandir (Dahisar-E),19.255184,72.860986
BEST_34057,Dahisar Market,19.25577,72.858008
BEST_34056,Dahisar Market,19.255923,72.858037
BEST_08102,Kandivali Industrial Estate; Ganesh Nagar,19.204176,72.828314
BEST_08103,Kandivali Industrial Estate; Ganesh Nagar,19.204483,72.828257
BEST_08283,Kandivali Industrial Estate; Ganesh Nagar,19.203787,72.827668
BEST_28066,Ekta Nagar (Kandivali-W),19.201303,72.828098
BEST_28086,Ekta Nagar (Kandivali-W),19.200978,72.828003
BEST_08057,Ekta Nagar (Kandivali-W),19.213677,72.836941
BEST_08056,Ekta Nagar (Kandivali-W),19.213396,72.836942
BEST_29371,Saraswati Complex (Dahisar),19.264064,72.859982
BEST_29372,Saraswati Complex (Dahisar),19.264001,72.860001
BEST_29223,Krishna Vatika (Dahisar-E),19.262845,72.861704
BEST_29224,Krishna Vatika (Dahisar-E),19.2628,72.861695
BEST_29024,Ashish Complex,19.261535,72.861981
BEST_29025,Ashish Complex,19.261427,72.862
BEST_29270,N.L.Complex; Riddhi Siddhi Society (Dahisar-E),19.260584,72.86554849999999
BEST_29271,N.L.Complex; Riddhi Siddhi Society (Dahisar-E),19.260941,72.865681
BEST_29104,Corporation Bank (Dahisar-E),19.259747,72.863
BEST_29105,Corporation Bank (Dahisar-E),19.259828,72.862981
BEST_29386,Shakti Nagar,19.259701,72.861982
BEST_29387,Shakti Nagar,19.259765,72.86202
BEST_29429,Sudhindra Nagar,19.259149,72.860232
BEST_29009,Anand Hospital (Dahisar),19.257803,72.859301
BEST_29011,Anand Hospital (Dahisar),19.257821,72.85931
BEST_29033,Avdhut Nagar,19.256791,72.859187
BEST_29034,Avdhut Nagar,19.257107,72.859196
VVMT_447,Avdhut Nagar,19.445423,72.820618
BEST_29268,N.L.Complex Junction (Dahisar-E),19.260182,72.86533
BEST_29269,N.L.Complex Junction (Dahisar-E),19.259504,72.864997
BEST_38027,Choksi Hospital,19.1919,72.84445
BEST_38026,Choksi Hospital,19.19191,72.844802
BEST_38024,Adarsh Dairy (Malad-W),19.19264,72.841892
BEST_38025,Adarsh Dairy (Malad-W),19.192451,72.8429
BEST_38023,Orlem Church; Valnai Village,19.195283,72.837012
BEST_38020,Orlem Church; Valnai Village,19.195456,72.838324
BEST_38019,Orlem Church; Valnai Village,19.195564,72.837963
BEST_27114,Jeevan Nagar,19.131535,72.831546
BEST_27115,Jeevan Nagar,19.1314,72.83129
BEST_27112,Jeevan Nagar,19.132069,72.833095
BEST_27113,Jeevan Nagar,19.13197,72.833333
VVMT_760,Jeevan Nagar,19.422789,72.844269
VVMT_778,Jeevan Nagar,19.42119,72.845161
BEST_29014,Anand Nagar (Dahisar),19.258167,72.864665
BEST_29015,Anand Nagar (Dahisar),19.258104,72.864485
BEST_29292,Novelty Silk Mill (Dahisar-E),19.253497,72.865476
BEST_29291,Novelty Silk Mill (Dahisar-E),19.254409,72.864924
BEST_29293,Novelty Silk Mill (Dahisar-E),19.254772000000003,72.8670645
BEST_29322,Rajashree Cinema,19.250967,72.863671
BEST_29323,Rajashree Cinema,19.251102,72.863547
BEST_29302,Rajashree Cinema,19.25093,72.863737
BEST_29113,Dahisar Station Road (E),19.249412,72.863034
BEST_29114,Dahisar Station Road (E),19.248635,72.862483
BEST_29240,Manav Kalyan Kendra,19.245716,72.861067
BEST_29241,Manav Kalyan Kendra,19.245716,72.860849
BEST_29007,Ambawadi,19.240512,72.859653
BEST_29008,Ambawadi,19.241117,72.859634
BEST_29122,Daulat Nagar (Dahisar),19.236402,72.859266
BEST_29123,Daulat Nagar (Dahisar),19.236447,72.85918
BEST_29073,Borivali Phatak (E),19.233781,72.858117
BEST_29074,Borivali Phatak (E),19.233844,72.858069
BEST_29077,Borivali (E) Station,19.23013970588235,72.85802158823529
BEST_29089,Borivali (E) Station,19.231261,72.85824149999999
BEST_29124,Devipada,19.224606,72.864466
BEST_29125,Devipada,19.225915,72.863638
